C0032290	http://purl.obolibrary.org/obo/DOID_0050152;http://purl.obolibrary.org/obo/DOID_3240
C1800706	http://purl.obolibrary.org/obo/DOID_0050156
C0242770	http://purl.obolibrary.org/obo/DOID_0050157
C0238378	http://purl.obolibrary.org/obo/DOID_0050158
C0029581	http://purl.obolibrary.org/obo/DOID_0050161;http://purl.obolibrary.org/obo/DOID_974
C0152828	http://purl.obolibrary.org/obo/DOID_0050166;http://purl.obolibrary.org/obo/DOID_2148
C0014054	http://purl.obolibrary.org/obo/DOID_0050175
C0022972	http://purl.obolibrary.org/obo/DOID_0050214
C0010308	http://purl.obolibrary.org/obo/DOID_0050328
C0342200	http://purl.obolibrary.org/obo/DOID_0050328
C1842073	http://purl.obolibrary.org/obo/DOID_0050335
C0032580	http://purl.obolibrary.org/obo/DOID_0050424
C0035258	http://purl.obolibrary.org/obo/DOID_0050425
C0038325	http://purl.obolibrary.org/obo/DOID_0050426
C0043346	http://purl.obolibrary.org/obo/DOID_0050427
C0022584	http://purl.obolibrary.org/obo/DOID_0050428
C3489771	http://purl.obolibrary.org/obo/DOID_0050428
C0085106	http://purl.obolibrary.org/obo/DOID_0050429
C0025268	http://purl.obolibrary.org/obo/DOID_0050430
C0349788	http://purl.obolibrary.org/obo/DOID_0050431
C0236792	http://purl.obolibrary.org/obo/DOID_0050432
C0206042	http://purl.obolibrary.org/obo/DOID_0050433
C1563715	http://purl.obolibrary.org/obo/DOID_0050434
C0524582	http://purl.obolibrary.org/obo/DOID_0050436
C0878677	http://purl.obolibrary.org/obo/DOID_0050437
C0950122	http://purl.obolibrary.org/obo/DOID_0050438
C0271097	http://purl.obolibrary.org/obo/DOID_0050439
C0271694	http://purl.obolibrary.org/obo/DOID_0050440
C1720859	http://purl.obolibrary.org/obo/DOID_0050440;http://purl.obolibrary.org/obo/DOID_0070207
C1720860	http://purl.obolibrary.org/obo/DOID_0050440;http://purl.obolibrary.org/obo/DOID_0070202
C1720861	http://purl.obolibrary.org/obo/DOID_0050440;http://purl.obolibrary.org/obo/DOID_0070204
C0268263	http://purl.obolibrary.org/obo/DOID_0050441
C1720864	http://purl.obolibrary.org/obo/DOID_0050441
C0282527	http://purl.obolibrary.org/obo/DOID_0050444
C0733682	http://purl.obolibrary.org/obo/DOID_0050445
C1845168	http://purl.obolibrary.org/obo/DOID_0050445
C3540852	http://purl.obolibrary.org/obo/DOID_0050445
C1721005	http://purl.obolibrary.org/obo/DOID_0050448
C0265334	http://purl.obolibrary.org/obo/DOID_0050449
C1706595	http://purl.obolibrary.org/obo/DOID_0050449
C1721007	http://purl.obolibrary.org/obo/DOID_0050449
C0268450	http://purl.obolibrary.org/obo/DOID_0050450
C1142166	http://purl.obolibrary.org/obo/DOID_0050451
C1721096	http://purl.obolibrary.org/obo/DOID_0050451
C0342731	http://purl.obolibrary.org/obo/DOID_0050452
C0398691	http://purl.obolibrary.org/obo/DOID_0050452
C1959626	http://purl.obolibrary.org/obo/DOID_0050452
C0266463	http://purl.obolibrary.org/obo/DOID_0050453
C0266483	http://purl.obolibrary.org/obo/DOID_0050453
C1848213	http://purl.obolibrary.org/obo/DOID_0050454
C1868720	http://purl.obolibrary.org/obo/DOID_0050454
C0085568	http://purl.obolibrary.org/obo/DOID_0050456
C1384583	http://purl.obolibrary.org/obo/DOID_0050457
C0349639	http://purl.obolibrary.org/obo/DOID_0050458
C0085681	http://purl.obolibrary.org/obo/DOID_0050459
C0796117	http://purl.obolibrary.org/obo/DOID_0050460
C1956097	http://purl.obolibrary.org/obo/DOID_0050460
C0268225	http://purl.obolibrary.org/obo/DOID_0050461
C1861922	http://purl.obolibrary.org/obo/DOID_0050463
C1861923	http://purl.obolibrary.org/obo/DOID_0050463
C0268255	http://purl.obolibrary.org/obo/DOID_0050464
C1321489	http://purl.obolibrary.org/obo/DOID_0050465
C1836635	http://purl.obolibrary.org/obo/DOID_0050466
C2697932	http://purl.obolibrary.org/obo/DOID_0050466
C0265961	http://purl.obolibrary.org/obo/DOID_0050467
C1851480	http://purl.obolibrary.org/obo/DOID_0050467
C0221348	http://purl.obolibrary.org/obo/DOID_0050468
C0587248	http://purl.obolibrary.org/obo/DOID_0050469
C0265344	http://purl.obolibrary.org/obo/DOID_0050470
C0271695	http://purl.obolibrary.org/obo/DOID_0050470
C0406810	http://purl.obolibrary.org/obo/DOID_0050471
C1854540	http://purl.obolibrary.org/obo/DOID_0050471
C2607929	http://purl.obolibrary.org/obo/DOID_0050471
C0546966	http://purl.obolibrary.org/obo/DOID_0050472
C0268425	http://purl.obolibrary.org/obo/DOID_0050473
C0265962	http://purl.obolibrary.org/obo/DOID_0050474
C0265313	http://purl.obolibrary.org/obo/DOID_0050475
C1869114	http://purl.obolibrary.org/obo/DOID_0050475
C1869115	http://purl.obolibrary.org/obo/DOID_0050475
C0574083	http://purl.obolibrary.org/obo/DOID_0050476
C0221043	http://purl.obolibrary.org/obo/DOID_0050477
C0015230	http://purl.obolibrary.org/obo/DOID_0050486
C0015231	http://purl.obolibrary.org/obo/DOID_0050495
C1812609	http://purl.obolibrary.org/obo/DOID_0050508
C0023493	http://purl.obolibrary.org/obo/DOID_0050523
C1838230	http://purl.obolibrary.org/obo/DOID_0050529
C0393538	http://purl.obolibrary.org/obo/DOID_0050530
C1306122	http://purl.obolibrary.org/obo/DOID_0050534;http://purl.obolibrary.org/obo/DOID_8498
C0004608	http://purl.obolibrary.org/obo/DOID_0050535;http://purl.obolibrary.org/obo/DOID_1492
C0392553	http://purl.obolibrary.org/obo/DOID_0050539
C2937300	http://purl.obolibrary.org/obo/DOID_0050557
C1313885	http://purl.obolibrary.org/obo/DOID_0050580
C0021390	http://purl.obolibrary.org/obo/DOID_0050589
C0399352	http://purl.obolibrary.org/obo/DOID_0050591;http://purl.obolibrary.org/obo/DOID_13714
C0152073	http://purl.obolibrary.org/obo/DOID_0050596
C0036329	http://purl.obolibrary.org/obo/DOID_0050597
C0036330	http://purl.obolibrary.org/obo/DOID_0050597
C0276932	http://purl.obolibrary.org/obo/DOID_0050597
C0280334	http://purl.obolibrary.org/obo/DOID_0050619
C0854995	http://purl.obolibrary.org/obo/DOID_0050619
C1335336	http://purl.obolibrary.org/obo/DOID_0050619
C1335337	http://purl.obolibrary.org/obo/DOID_0050619
C1335340	http://purl.obolibrary.org/obo/DOID_0050619
C0345913	http://purl.obolibrary.org/obo/DOID_0050625
C0796028	http://purl.obolibrary.org/obo/DOID_0050647
C0014116	http://purl.obolibrary.org/obo/DOID_0050651
C0265308	http://purl.obolibrary.org/obo/DOID_0050654
C0266006	http://purl.obolibrary.org/obo/DOID_0050677
C0265339	http://purl.obolibrary.org/obo/DOID_0050681
C1859405	http://purl.obolibrary.org/obo/DOID_0050684
C0334239	http://purl.obolibrary.org/obo/DOID_0050685
C1857941	http://purl.obolibrary.org/obo/DOID_0050693
C0878681	http://purl.obolibrary.org/obo/DOID_0050699
C1845167	http://purl.obolibrary.org/obo/DOID_0050699
C1848336	http://purl.obolibrary.org/obo/DOID_0050699
C0033141	http://purl.obolibrary.org/obo/DOID_0050700
C0036529	http://purl.obolibrary.org/obo/DOID_0050700
C0878544	http://purl.obolibrary.org/obo/DOID_0050700
C0028043	http://purl.obolibrary.org/obo/DOID_0050742
C0553604	http://purl.obolibrary.org/obo/DOID_0050759;http://purl.obolibrary.org/obo/DOID_450
C0393576	http://purl.obolibrary.org/obo/DOID_0050766
C0030421	http://purl.obolibrary.org/obo/DOID_0050773
C1849453	http://purl.obolibrary.org/obo/DOID_0050774
C0311245	http://purl.obolibrary.org/obo/DOID_0050778
C0043515	http://purl.obolibrary.org/obo/DOID_0050782
C0751965	http://purl.obolibrary.org/obo/DOID_0050783
C0751964	http://purl.obolibrary.org/obo/DOID_0050784
C0393666	http://purl.obolibrary.org/obo/DOID_0050785
C1849930	http://purl.obolibrary.org/obo/DOID_0050791
C1838437	http://purl.obolibrary.org/obo/DOID_0050792
C1860212	http://purl.obolibrary.org/obo/DOID_0050796
C1849678	http://purl.obolibrary.org/obo/DOID_0050797
C1869122	http://purl.obolibrary.org/obo/DOID_0050802
C0701163	http://purl.obolibrary.org/obo/DOID_0050811
C1854466	http://purl.obolibrary.org/obo/DOID_0050814
C0004245	http://purl.obolibrary.org/obo/DOID_0050820
C0264776	http://purl.obolibrary.org/obo/DOID_0050826
C0265354	http://purl.obolibrary.org/obo/DOID_0050834
C2936502	http://purl.obolibrary.org/obo/DOID_0050834
C0013423	http://purl.obolibrary.org/obo/DOID_0050835
C0154674	http://purl.obolibrary.org/obo/DOID_0050835
C0154675	http://purl.obolibrary.org/obo/DOID_0050835
C0393598	http://purl.obolibrary.org/obo/DOID_0050835
C0393601	http://purl.obolibrary.org/obo/DOID_0050835
C0752207	http://purl.obolibrary.org/obo/DOID_0050835
C0154676	http://purl.obolibrary.org/obo/DOID_0050841
C0037315	http://purl.obolibrary.org/obo/DOID_0050847
C0520679	http://purl.obolibrary.org/obo/DOID_0050848
C0268390	http://purl.obolibrary.org/obo/DOID_0050854
C1319315	http://purl.obolibrary.org/obo/DOID_0050861
C0349566	http://purl.obolibrary.org/obo/DOID_0050865
C0162510	http://purl.obolibrary.org/obo/DOID_0050876
C0025149	http://purl.obolibrary.org/obo/DOID_0050902
C0206663	http://purl.obolibrary.org/obo/DOID_0050902
C1334410	http://purl.obolibrary.org/obo/DOID_0050902
C2713368	http://purl.obolibrary.org/obo/DOID_0050908
C0752122	http://purl.obolibrary.org/obo/DOID_0050957
C1279481	http://purl.obolibrary.org/obo/DOID_0060013
C0272167	http://purl.obolibrary.org/obo/DOID_0060020
C0162538	http://purl.obolibrary.org/obo/DOID_0060025;http://purl.obolibrary.org/obo/DOID_11701
C0154451	http://purl.obolibrary.org/obo/DOID_0060040
C0265259	http://purl.obolibrary.org/obo/DOID_0060055
C0024299	http://purl.obolibrary.org/obo/DOID_0060058
C0598798	http://purl.obolibrary.org/obo/DOID_0060058
C0031347	http://purl.obolibrary.org/obo/DOID_0060119
C0037579	http://purl.obolibrary.org/obo/DOID_0060123
C0018852	http://purl.obolibrary.org/obo/DOID_0060125
C0018854	http://purl.obolibrary.org/obo/DOID_0060125
C0242310	http://purl.obolibrary.org/obo/DOID_0060125
C0003635	http://purl.obolibrary.org/obo/DOID_0060135
C2930796	http://purl.obolibrary.org/obo/DOID_0060155
C0263479	http://purl.obolibrary.org/obo/DOID_0060157
C0700595	http://purl.obolibrary.org/obo/DOID_0060160
C1839259	http://purl.obolibrary.org/obo/DOID_0060161
C0751781	http://purl.obolibrary.org/obo/DOID_0060162
C0477373	http://purl.obolibrary.org/obo/DOID_0060178
C0009319	http://purl.obolibrary.org/obo/DOID_0060180
C0162529	http://purl.obolibrary.org/obo/DOID_0060181
C0400821	http://purl.obolibrary.org/obo/DOID_0060182
C0238067	http://purl.obolibrary.org/obo/DOID_0060183
C0400822	http://purl.obolibrary.org/obo/DOID_0060184
C0014358	http://purl.obolibrary.org/obo/DOID_0060185
C0085819	http://purl.obolibrary.org/obo/DOID_0060185
C1257843	http://purl.obolibrary.org/obo/DOID_0060185
C1257844	http://purl.obolibrary.org/obo/DOID_0060185
C1257845	http://purl.obolibrary.org/obo/DOID_0060185
C0029512	http://purl.obolibrary.org/obo/DOID_0060186;http://purl.obolibrary.org/obo/DOID_0060187
C0020877	http://purl.obolibrary.org/obo/DOID_0060189
C0156147	http://purl.obolibrary.org/obo/DOID_0060192;http://purl.obolibrary.org/obo/DOID_8778
C0007795	http://purl.obolibrary.org/obo/DOID_0060215
C0271270	http://purl.obolibrary.org/obo/DOID_0060216
C1168173	http://purl.obolibrary.org/obo/DOID_0060217
C0206138	http://purl.obolibrary.org/obo/DOID_0060218
C1527226	http://purl.obolibrary.org/obo/DOID_0060218
C0004238	http://purl.obolibrary.org/obo/DOID_0060224
C1860118	http://purl.obolibrary.org/obo/DOID_0060226
C0265268	http://purl.obolibrary.org/obo/DOID_0060227
C0393590	http://purl.obolibrary.org/obo/DOID_0060230
C1275078	http://purl.obolibrary.org/obo/DOID_0060234
C0342790	http://purl.obolibrary.org/obo/DOID_0060235
C0268118	http://purl.obolibrary.org/obo/DOID_0060236
C1863688	http://purl.obolibrary.org/obo/DOID_0060236
C1838625	http://purl.obolibrary.org/obo/DOID_0060237
C1832390	http://purl.obolibrary.org/obo/DOID_0060238
C0175697	http://purl.obolibrary.org/obo/DOID_0060239
C1834339	http://purl.obolibrary.org/obo/DOID_0060239
C1848862	http://purl.obolibrary.org/obo/DOID_0060241
C3280146	http://purl.obolibrary.org/obo/DOID_0060241
C2699746	http://purl.obolibrary.org/obo/DOID_0060242
C0038131	http://purl.obolibrary.org/obo/DOID_0060243
C0038506	http://purl.obolibrary.org/obo/DOID_0060243
C0454542	http://purl.obolibrary.org/obo/DOID_0060243
C0751527	http://purl.obolibrary.org/obo/DOID_0060243
C0751528	http://purl.obolibrary.org/obo/DOID_0060243
C0751529	http://purl.obolibrary.org/obo/DOID_0060243
C3489627	http://purl.obolibrary.org/obo/DOID_0060243
C0795953	http://purl.obolibrary.org/obo/DOID_0060246
C1846431	http://purl.obolibrary.org/obo/DOID_0060247
C0796154	http://purl.obolibrary.org/obo/DOID_0060248
C0036439	http://purl.obolibrary.org/obo/DOID_0060249
C0265301	http://purl.obolibrary.org/obo/DOID_0060251
C1853235	http://purl.obolibrary.org/obo/DOID_0060252
C0265205	http://purl.obolibrary.org/obo/DOID_0060254
C1853698	http://purl.obolibrary.org/obo/DOID_0060255
C0406811	http://purl.obolibrary.org/obo/DOID_0060256;http://purl.obolibrary.org/obo/DOID_0060258
C3714534	http://purl.obolibrary.org/obo/DOID_0060256
C0406775	http://purl.obolibrary.org/obo/DOID_0060257
C0005745	http://purl.obolibrary.org/obo/DOID_0060260
C0266573	http://purl.obolibrary.org/obo/DOID_0060261
C0016977	http://purl.obolibrary.org/obo/DOID_0060262
C0302892	http://purl.obolibrary.org/obo/DOID_0060263
C1867983	http://purl.obolibrary.org/obo/DOID_0060263
C3698507	http://purl.obolibrary.org/obo/DOID_0060263
C0266468	http://purl.obolibrary.org/obo/DOID_0060264
C1848526	http://purl.obolibrary.org/obo/DOID_0060267
C2676466	http://purl.obolibrary.org/obo/DOID_0060268
C2676465	http://purl.obolibrary.org/obo/DOID_0060269
C1842687	http://purl.obolibrary.org/obo/DOID_0060272
C1856974	http://purl.obolibrary.org/obo/DOID_0060273
C1857762	http://purl.obolibrary.org/obo/DOID_0060274
C1969084	http://purl.obolibrary.org/obo/DOID_0060275
C1864846	http://purl.obolibrary.org/obo/DOID_0060280
C1864851	http://purl.obolibrary.org/obo/DOID_0060280
C0266568	http://purl.obolibrary.org/obo/DOID_0060282
C0019050	http://purl.obolibrary.org/obo/DOID_0060284
C0024790	http://purl.obolibrary.org/obo/DOID_0060284
C0086774	http://purl.obolibrary.org/obo/DOID_0060284
C1868598	http://purl.obolibrary.org/obo/DOID_0060285
C4510897	http://purl.obolibrary.org/obo/DOID_0060288
C0796094	http://purl.obolibrary.org/obo/DOID_0060289
C1863557	http://purl.obolibrary.org/obo/DOID_0060290
C0812437	http://purl.obolibrary.org/obo/DOID_0060291
C1832409	http://purl.obolibrary.org/obo/DOID_0060294
C0267662	http://purl.obolibrary.org/obo/DOID_0060296
C2930995	http://purl.obolibrary.org/obo/DOID_0060304
C0344530	http://purl.obolibrary.org/obo/DOID_0060305
C1868684	http://purl.obolibrary.org/obo/DOID_0060306
C0149825	http://purl.obolibrary.org/obo/DOID_0060311
C0221237	http://purl.obolibrary.org/obo/DOID_0060312
C0392109	http://purl.obolibrary.org/obo/DOID_0060313
C0206186	http://purl.obolibrary.org/obo/DOID_0060315
C0026363	http://purl.obolibrary.org/obo/DOID_0060316
C0029294	http://purl.obolibrary.org/obo/DOID_0060316;http://purl.obolibrary.org/obo/DOID_4501
C1510460	http://purl.obolibrary.org/obo/DOID_0060316
C0024110	http://purl.obolibrary.org/obo/DOID_0060317
C0023487	http://purl.obolibrary.org/obo/DOID_0060318
C0018790	http://purl.obolibrary.org/obo/DOID_0060319
C0600228	http://purl.obolibrary.org/obo/DOID_0060319
C0019294	http://purl.obolibrary.org/obo/DOID_0060320
C0019295	http://purl.obolibrary.org/obo/DOID_0060320
C0019296	http://purl.obolibrary.org/obo/DOID_0060320
C0795690	http://purl.obolibrary.org/obo/DOID_0060321;http://purl.obolibrary.org/obo/DOID_0060327
C1306503	http://purl.obolibrary.org/obo/DOID_0060321;http://purl.obolibrary.org/obo/DOID_0060327
C0024904	http://purl.obolibrary.org/obo/DOID_0060322
C0153996	http://purl.obolibrary.org/obo/DOID_0060325
C0025312	http://purl.obolibrary.org/obo/DOID_0060326
C0086664	http://purl.obolibrary.org/obo/DOID_0060326
C0751316	http://purl.obolibrary.org/obo/DOID_0060326
C0032987	http://purl.obolibrary.org/obo/DOID_0060329
C1836033	http://purl.obolibrary.org/obo/DOID_0060337
C0029805	http://purl.obolibrary.org/obo/DOID_0060344
C0085434	http://purl.obolibrary.org/obo/DOID_0060345
C1850625	http://purl.obolibrary.org/obo/DOID_0060346
C3495490	http://purl.obolibrary.org/obo/DOID_0060347
C1855840	http://purl.obolibrary.org/obo/DOID_0060348
C1835265	http://purl.obolibrary.org/obo/DOID_0060349
C0268120	http://purl.obolibrary.org/obo/DOID_0060350
C3665382	http://purl.obolibrary.org/obo/DOID_0060350
C0795833	http://purl.obolibrary.org/obo/DOID_0060352
C1861451	http://purl.obolibrary.org/obo/DOID_0060354
C1855772	http://purl.obolibrary.org/obo/DOID_0060356
C0795956	http://purl.obolibrary.org/obo/DOID_0060357
C0268596	http://purl.obolibrary.org/obo/DOID_0060358
C1856401	http://purl.obolibrary.org/obo/DOID_0060358
C1856403	http://purl.obolibrary.org/obo/DOID_0060358
C1856405	http://purl.obolibrary.org/obo/DOID_0060358
C1274216	http://purl.obolibrary.org/obo/DOID_0060361
C0545044	http://purl.obolibrary.org/obo/DOID_0060362
C0574108	http://purl.obolibrary.org/obo/DOID_0060363
C0340834	http://purl.obolibrary.org/obo/DOID_0060366
C0406726	http://purl.obolibrary.org/obo/DOID_0060373
C0406727	http://purl.obolibrary.org/obo/DOID_0060374
C1868118	http://purl.obolibrary.org/obo/DOID_0060375
C2745997	http://purl.obolibrary.org/obo/DOID_0060376
C0796101	http://purl.obolibrary.org/obo/DOID_0060378
C2752048	http://purl.obolibrary.org/obo/DOID_0060381
C0796102	http://purl.obolibrary.org/obo/DOID_0060382
C1860119	http://purl.obolibrary.org/obo/DOID_0060383
C2931762	http://purl.obolibrary.org/obo/DOID_0060384
C1866168	http://purl.obolibrary.org/obo/DOID_0060385
C0024145	http://purl.obolibrary.org/obo/DOID_0060386
C1859148	http://purl.obolibrary.org/obo/DOID_0060387
C3180937	http://purl.obolibrary.org/obo/DOID_0060393
C0432442	http://purl.obolibrary.org/obo/DOID_0060406
C2751651	http://purl.obolibrary.org/obo/DOID_0060408
C1842870	http://purl.obolibrary.org/obo/DOID_0060410
C2931338	http://purl.obolibrary.org/obo/DOID_0060418
C0268647	http://purl.obolibrary.org/obo/DOID_0060439
C1275685	http://purl.obolibrary.org/obo/DOID_0060444
C1562113	http://purl.obolibrary.org/obo/DOID_0060448
C0339273	http://purl.obolibrary.org/obo/DOID_0060449
C0339277	http://purl.obolibrary.org/obo/DOID_0060451
C0339278	http://purl.obolibrary.org/obo/DOID_0060453
C1562894	http://purl.obolibrary.org/obo/DOID_0060455
C0271287	http://purl.obolibrary.org/obo/DOID_0060456
C0432242	http://purl.obolibrary.org/obo/DOID_0060462
C1707291	http://purl.obolibrary.org/obo/DOID_0060463
C0265282	http://purl.obolibrary.org/obo/DOID_0060465
C0399440	http://purl.obolibrary.org/obo/DOID_0060466
C0265264	http://purl.obolibrary.org/obo/DOID_0060468
C0265219	http://purl.obolibrary.org/obo/DOID_0060469
C0236026	http://purl.obolibrary.org/obo/DOID_0060471
C0796004	http://purl.obolibrary.org/obo/DOID_0060473
C1836123	http://purl.obolibrary.org/obo/DOID_0060481
C2748572	http://purl.obolibrary.org/obo/DOID_0060484
C1856113	http://purl.obolibrary.org/obo/DOID_0060485
C1970431	http://purl.obolibrary.org/obo/DOID_0060488
C0877024	http://purl.obolibrary.org/obo/DOID_0060490
C1838979	http://purl.obolibrary.org/obo/DOID_0060536
C3642345	http://purl.obolibrary.org/obo/DOID_0060548
C1319466	http://purl.obolibrary.org/obo/DOID_0060549
C1860224	http://purl.obolibrary.org/obo/DOID_0060550
C1847640	http://purl.obolibrary.org/obo/DOID_0060556
C1854664	http://purl.obolibrary.org/obo/DOID_0060559
C0796137	http://purl.obolibrary.org/obo/DOID_0060565
C1856095	http://purl.obolibrary.org/obo/DOID_0060566
C0263398	http://purl.obolibrary.org/obo/DOID_0060567
C1264039	http://purl.obolibrary.org/obo/DOID_0060573
C1264040	http://purl.obolibrary.org/obo/DOID_0060574
C1857663	http://purl.obolibrary.org/obo/DOID_0060589
C0472817	http://purl.obolibrary.org/obo/DOID_0060591
C1292772	http://purl.obolibrary.org/obo/DOID_0060597
C0796085	http://purl.obolibrary.org/obo/DOID_0060599
C1608393	http://purl.obolibrary.org/obo/DOID_0060610
C1866994	http://purl.obolibrary.org/obo/DOID_0060614
C1865349	http://purl.obolibrary.org/obo/DOID_0060640
C0566602	http://purl.obolibrary.org/obo/DOID_0060643
C1838654	http://purl.obolibrary.org/obo/DOID_0060644
C1857253	http://purl.obolibrary.org/obo/DOID_0060650
C0079154	http://purl.obolibrary.org/obo/DOID_0060655
C0007772	http://purl.obolibrary.org/obo/DOID_0060688
C1864436	http://purl.obolibrary.org/obo/DOID_0060703
C0271829	http://purl.obolibrary.org/obo/DOID_0060744
C0406585	http://purl.obolibrary.org/obo/DOID_0060762
C0406704	http://purl.obolibrary.org/obo/DOID_0060782;http://purl.obolibrary.org/obo/DOID_0060783;http://purl.obolibrary.org/obo/DOID_0060784
C3164344	http://purl.obolibrary.org/obo/DOID_0060785
C1846058	http://purl.obolibrary.org/obo/DOID_0060799
C0796254	http://purl.obolibrary.org/obo/DOID_0060800
C1846278	http://purl.obolibrary.org/obo/DOID_0060801
C1846170	http://purl.obolibrary.org/obo/DOID_0060808
C1846055	http://purl.obolibrary.org/obo/DOID_0060812
C1839735	http://purl.obolibrary.org/obo/DOID_0060815
C1846056	http://purl.obolibrary.org/obo/DOID_0060818
C0796022	http://purl.obolibrary.org/obo/DOID_0060821
C1846130	http://purl.obolibrary.org/obo/DOID_0060825
C1859194	http://purl.obolibrary.org/obo/DOID_0060832
C1868679	http://purl.obolibrary.org/obo/DOID_0060833
C1836573	http://purl.obolibrary.org/obo/DOID_0060834
C0393814	http://purl.obolibrary.org/obo/DOID_0060843
C0266526	http://purl.obolibrary.org/obo/DOID_0060844
C0265309	http://purl.obolibrary.org/obo/DOID_0060847
C0432252	http://purl.obolibrary.org/obo/DOID_0060849
C0149955	http://purl.obolibrary.org/obo/DOID_0060850
C0030809	http://purl.obolibrary.org/obo/DOID_0060851
C1836876	http://purl.obolibrary.org/obo/DOID_0060852
C2931246	http://purl.obolibrary.org/obo/DOID_0060853
C0268436	http://purl.obolibrary.org/obo/DOID_0060854
C1449843	http://purl.obolibrary.org/obo/DOID_0060855
C0338503	http://purl.obolibrary.org/obo/DOID_0060857
C0013338	http://purl.obolibrary.org/obo/DOID_0060870
C0432306	http://purl.obolibrary.org/obo/DOID_0060877
C1840333	http://purl.obolibrary.org/obo/DOID_0060878
C2931121	http://purl.obolibrary.org/obo/DOID_0060881
C0432268	http://purl.obolibrary.org/obo/DOID_0060886
C0024419	http://purl.obolibrary.org/obo/DOID_0060901
C2936755	http://purl.obolibrary.org/obo/DOID_0060901
C0796089	http://purl.obolibrary.org/obo/DOID_0060902
C3280283	http://purl.obolibrary.org/obo/DOID_0070039
C2673885	http://purl.obolibrary.org/obo/DOID_0070121
C2750804	http://purl.obolibrary.org/obo/DOID_0070139
C0268354	http://purl.obolibrary.org/obo/DOID_0070143
C0268351	http://purl.obolibrary.org/obo/DOID_0070144
C0432336	http://purl.obolibrary.org/obo/DOID_0070144
C0002768	http://purl.obolibrary.org/obo/DOID_0070145
C0020075	http://purl.obolibrary.org/obo/DOID_0070145
